"location_id","location_name","parent_id","level","authority","facility_level","medical_bureaus","operational_status","ownership","private_facilities","public_facilities","reporting_status","path_to_top_parent","region_name","district_name","DLG_name","subcounty_name","latitude","longitude","geom_enhanced","facility_level_2","facility_type"
"odJGvwu2B5W","Kyenjojo Prisons Health Centre II","v4SsBMVYOWo",6,"UPS","HC II",NA,"Functional","GOV",NA,"UPS","Reporting","akV6429SUqu,JZhJ50nOirX,O9MoQcpZ4uA,kF9DuEul26l,v4SsBMVYOWo,odJGvwu2B5W","Tooro","Kyenjojo District","Kyenjojo DLG","Kyenjojo Town Council",0.6092923,30.6401231,1,"clinic","gov_HC"
"odKv8puCQNr","Csl Medical","kKEBeO1LL7S",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,kKEBeO1LL7S,odKv8puCQNr","Kampala","Kampala District","Kampala City Council","Nakawa Division",0.339036,32.638078,NA,"clinic","private"
"odhUpF17tvm","Apex Medical Centre","aSNralWoVvR",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,IEU0FjDAhBP,REJuxCmTwXG,xrMRirMjpsq,aSNralWoVvR,odhUpF17tvm","South Buganda","Kyotera District","Kyotera DLG","Kabira Subcounty",-0.64881,31.61812,NA,"clinic","private"
"oe5SuoS1cNO","Mburamizi Army Barracks Health Centre III","mbruZc0Y2Wv",6,"UPDF","HC III",NA,"Functional","GOV",NA,"UPDF","Reporting","akV6429SUqu,G0rlphd2tcD,aphcy5JTnd6,Jogrfr1JltB,mbruZc0Y2Wv,oe5SuoS1cNO","Kigezi","Kanungu District","Kanungu DLG","Nyakinoni Subcounty",-0.776584,29.733931,NA,"clinic","gov_HC"
"oe9DODWDMBD","St. Monica (Rubaga)","oweSpFBNbmi",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,oweSpFBNbmi,oe9DODWDMBD","Kampala","Kampala District","Kampala City Council","Lubaga Division",0.3022172,32.552809,1,"clinic","private"
"oeAl4pvVQJ6","J.S Medical Clinic Kazo","h7rS7d8M2jI",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,Jh70HJqgBFh,h7rS7d8M2jI,oeAl4pvVQJ6","South Buganda","Wakiso District","Nansana Municipality","Nansana Division",0.3576267,32.5570715,1,"clinic","private"
"oesIhOYohnt","Bukomero Prisons Health Centre II","vQtUjVkhR7L",6,"UPS","HC II",NA,"Functional","GOV",NA,"UPS","Reporting","akV6429SUqu,Dl9WvtvDs5V,GLHh0BXys9w,I69N3StI5N7,vQtUjVkhR7L,oesIhOYohnt","North Buganda","Kiboga District","Kiboga DLG","Bukomero Town Council",0.6899632,32.0397065,1,"clinic","gov_HC"
"oeupHvcQnUg","Good Will Clinic","oweSpFBNbmi",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,oweSpFBNbmi,oeupHvcQnUg","Kampala","Kampala District","Kampala City Council","Lubaga Division",0.312707,32.563487,NA,"clinic","private"
"oexw63IOiAD","Ajikoro Health Centre III","ilezOKOQJ4W",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,BD3XaQ7cQAp,WyR8Eetj7Uw,q78fC93dPuz,ilezOKOQJ4W,oexw63IOiAD","West Nile","Maracha District","Maracha DLG","Paranga Subcounty",3.336347,30.914749,NA,"clinic","gov_HC"
"ogD8wXFjIUD","Kisojjo (Kibinge) Health Centre II","NgU6GKFkUU4",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,Ame30QOwuX6,LDgCc0TvQk9,NgU6GKFkUU4,ogD8wXFjIUD","South Buganda","Bukomansimbi District","Bukomansimbi DLG","Kibinge Subcounty",-0.288104,31.680634,NA,"clinic","gov_HC"
"oglrek2bw9A","Ntolomwe Health Centre II","McggXNT9Zyg",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,a3LMKP8z8Xj,nos0fEDZQPb,McggXNT9Zyg,oglrek2bw9A","South Buganda","Butambala District","Butambala DLG","Gombe Town Council",0.147911,32.114726,NA,"clinic","gov_HC"
"oiOKghI7paV","Better Care Clinic","MmY9teDWcvb",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,SQWtI329oDj,MmY9teDWcvb,oiOKghI7paV","South Buganda","Wakiso District","Makindye Ssabagabo Municipality","Masajja Division",0.2325948,32.5994817,1,"clinic","private"
"oij6xklysz3","Maganjo Family Care Clinic","Qplf7b6Ktzu",6,"Private Authority","Clinic",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,Jh70HJqgBFh,Qplf7b6Ktzu,oij6xklysz3","South Buganda","Wakiso District","Nansana Municipality","Nabweru Division",0.3973185,32.5515567,1,"clinic","private"
"oiloaQQcEMn","Kabweza Health Centre III","dIEvFECUrt2",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,JZhJ50nOirX,a9tQqo1rSj7,RlXqt23ywFa,dIEvFECUrt2,oiloaQQcEMn","Tooro","Kyegegwa District","Kyegegwa DLG","Kabweza-Kyegegwa Subcounty",0.4818193,31.0550093,1,"clinic","gov_HC"
"ojUv6vHaoqj","Shak Health Clinic","oweSpFBNbmi",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,oweSpFBNbmi,ojUv6vHaoqj","Kampala","Kampala District","Kampala City Council","Lubaga Division",0.3087385,32.5479178,1,"clinic","private"
"ojyt3e5mAXN","Kabira Prisons Health Centre II","aSNralWoVvR",6,"UPS","HC II",NA,"Functional","GOV",NA,"UPS","Reporting","akV6429SUqu,IEU0FjDAhBP,REJuxCmTwXG,xrMRirMjpsq,aSNralWoVvR,ojyt3e5mAXN","South Buganda","Kyotera District","Kyotera DLG","Kabira Subcounty",-0.6358988,31.5455637,1,"clinic","gov_HC"
"ok6EsLaVTPe","Prophet Jeremiah Nursing Home","FbuhMjEaMXt",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,FbuhMjEaMXt,ok6EsLaVTPe","Kampala","Kampala District","Kampala City Council","Makindye Division",0.294214,32.587542,NA,"clinic","private"
"okLSLD0KEwv","St. Joseph Hospital","PaitbhdeU8f",6,"Private Authority","General Hospital",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,jzNvCTo4a6g,PaitbhdeU8f,okLSLD0KEwv","South Buganda","Wakiso District","Wakiso DLG","Wakiso Town Council",0.394129,32.48009,NA,"hospital","private_hosp"
"olEYjGeLyZf","Nakatonya Health Centre III","xb87C9pAYuF",6,"UMMB","HC III","UMMB","Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,Dl9WvtvDs5V,tr9XWtYsL5P,q7rZrDhZMDi,xb87C9pAYuF,olEYjGeLyZf","North Buganda","Luwero District","Luwero DLG","Bombo Town Council",0.583927,32.532607,NA,"clinic","private"
"olglSUQuS07","Kansanga Domicilliary Clinic","FbuhMjEaMXt",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,FbuhMjEaMXt,olglSUQuS07","Kampala","Kampala District","Kampala City Council","Makindye Division",0.288375,32.606389,NA,"clinic","private"
"olqibmTariV","Life Front Medical Centre","FbuhMjEaMXt",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,FbuhMjEaMXt,olqibmTariV","Kampala","Kampala District","Kampala City Council","Makindye Division",0.3155925,32.6362878,1,"clinic","private"
"omv0xbPKq9w","Muhwiju Health Centre III","STVXdJbnn3H",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,yx0ieyZNF0l,L5WBetpBpY3,Yi3GBtrlRfw,STVXdJbnn3H,omv0xbPKq9w","Bunyoro","Kikuube District","Kikuube DLG","Buhimba Subcounty",1.383713,31.270052,NA,"clinic","gov_HC"
"onNJWfJUJKc","Paco Medical Centre","JcsfCF2khnK",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,DWPnYhoqza0,xpIFdCMhVHG,vFANCvLWoVs,JcsfCF2khnK,onNJWfJUJKc","Lango","Oyam District","Oyam DLG","Kamdini Town Council",2.246546,32.327706,NA,"clinic","private"
"onojMI59QKi","Heal Medical Centre","qi6GOznKLly",6,"UCBHCA","HC II",NA,"Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,G0rlphd2tcD,wZrfAgC3WrU,MwwVKtOopCJ,qi6GOznKLly,onojMI59QKi","Kigezi","Rubanda District","Rubanda DLG","Ikumba Subcounty",-1.15319,29.84947,NA,"clinic","private"
"oo6NPR1LpVp","Mazuba Health Centre II - Ngo","F5pNYn6wt74",6,"Private Authority","HC II",NA,"Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,Wd1lV9Qdj4o,esIUe2tQAtL,gnqYd8Ql7Fj,F5pNYn6wt74,oo6NPR1LpVp","Busoga","Namutumba District","Namutumba DLG","Mazuba Subcounty",0.934112,33.727637,NA,"clinic","private"
"oorQZP8jzEy","Hilton Clinic","LYuMx5oPsR5",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,LYuMx5oPsR5,oorQZP8jzEy","Kampala","Kampala District","Kampala City Council","Kawempe Division",0.3551158,32.5592591,1,"clinic","private"
"oqpQTfNAJJw","Buseregenyu Health Centre III","Rw0i7VxPNuX",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Dl9WvtvDs5V,Pvl4FVXO0RD,iM4LFOBWpev,Rw0i7VxPNuX,oqpQTfNAJJw","North Buganda","Kassanda District","Kassanda DLG","Mbirizi Subcounty",0.5356146,31.7537404,1,"clinic","gov_HC"
"orUPDuI87k0","Royal Drugshop","XTljgoHlV32",6,"Private Authority","Drug Shop",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,DWPnYhoqza0,Y4LV8xqkv6J,KgP05Bhww16,XTljgoHlV32,orUPDuI87k0","Lango","Kole District","Kole DLG","Aboke Subcounty",2.3565111,32.6828376,1,"drugshop","drugshop"
"osLBoCRwfhy","Veana Medical Centre","ajaV3Ug1PuP",6,"Private Authority","Clinic",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,QBPg7KKCeoA,KhT80mlwJ3Y,AsqOLnI3J1N,ajaV3Ug1PuP,osLBoCRwfhy","Bukedi","Tororo District","Tororo DLG","Malaba Town Council",0.643949,34.265252,NA,"clinic","private"
"osiRZDR3xx6","Good Samaritan Community Medical Centre","Qv4Ev8LymW3",6,"UCBHCA","Clinic",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,yx0ieyZNF0l,orgY0d5MJa9,SMjGD338vkR,Qv4Ev8LymW3,osiRZDR3xx6","Bunyoro","Kagadi District","Kagadi DLG","Kiryanga Subcounty",1.038786,31.114935,NA,"clinic","private"
"otsHoqZnMao","Shak Medical Centre","LYuMx5oPsR5",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,LYuMx5oPsR5,otsHoqZnMao","Kampala","Kampala District","Kampala City Council","Kawempe Division",0.3482451,32.6661193,1,"clinic","private"
"otz3QpVIGKe","St. Micheal Dental Clinic HC II","oweSpFBNbmi",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,oweSpFBNbmi,otz3QpVIGKe","Kampala","Kampala District","Kampala City Council","Lubaga Division",0.290138,32.565869,NA,"clinic","private"
"oug9FwPOwq6","Max Medical Health Centre III","TebO8zDIwsX",6,"Private Authority","HC III",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,yx0ieyZNF0l,Lnewt3iIJaK,RmrgbH8x4qy,TebO8zDIwsX,oug9FwPOwq6","Bunyoro","Kakumiro District","Kakumiro DLG","Mwitanzige Subcounty",1.01278,31.345523,NA,"clinic","private"
"ounetWmXUdw","Katooke Health Centre III","hDJoLiGGfRY",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,JZhJ50nOirX,O9MoQcpZ4uA,kF9DuEul26l,hDJoLiGGfRY,ounetWmXUdw","Tooro","Kyenjojo District","Kyenjojo DLG","Katooke Town Council",0.741836,30.692408,NA,"clinic","gov_HC"
"oviT3cugAEz","Kiwangala Health Centre IV","PAjHH9FKnf7",6,"Local Government","HC IV",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,aqpd0Y9eXZ2,zWKcPsLNI6H,PAjHH9FKnf7,oviT3cugAEz","South Buganda","Lwengo District","Lwengo DLG","Kisekka Subcounty",-0.474963,31.515926,NA,"clinic","gov_HC"
"owOVNT2yPYd","Kawempe Police Medical Centre","LYuMx5oPsR5",6,"UPF","HC II",NA,"Functional","GOV",NA,"UPF","Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,LYuMx5oPsR5,owOVNT2yPYd","Kampala","Kampala District","Kampala City Council","Kawempe Division",0.3601513,32.5622853,1,"clinic","gov_HC"
"owc2E5nFsSu","Bubukwanga Prisons Health Centre II","mwrx20w7TwC",6,"UPS","HC II",NA,"Functional","GOV",NA,"UPS","Reporting","akV6429SUqu,JZhJ50nOirX,g8M1cWRJZV6,hykBh8Vh95G,mwrx20w7TwC,owc2E5nFsSu","Tooro","Bundibugyo District","Bundibugyo DLG","Bubukwanga Subcounty",0.7121236,30.002727,1,"clinic","gov_HC"
"owkwHmj0ueb","Kyabasengya Health Centre II","aiZ5zkqnKTk",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,yx0ieyZNF0l,PJFtfCyp6Rb,rnldkRYIzKQ,aiZ5zkqnKTk,owkwHmj0ueb","Bunyoro","Hoima District","Hoima DLG","Kitoba Subcounty",1.567737,31.376614,NA,"clinic","gov_HC"
"oyfr6zwE7bz","Kyondo (Bundibugyo) Health Centre III","aem5mcxM1gO",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,JZhJ50nOirX,g8M1cWRJZV6,hykBh8Vh95G,aem5mcxM1gO,oyfr6zwE7bz","Tooro","Bundibugyo District","Bundibugyo DLG","Kasitu Subcounty",0.798085,30.187336,NA,"clinic","gov_HC"
"ozHQd3aM4LS","Shalom Rthopaedic and Rehabilitation Centre","LYuMx5oPsR5",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,LYuMx5oPsR5,ozHQd3aM4LS","Kampala","Kampala District","Kampala City Council","Kawempe Division",0.3708248,32.5570493,1,"clinic","private"
"ozM66An1522","Mabonwa Health Centre II","KG4Ns1Klr2C",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,F1o6qBSx783,r8WLxW9JwsS,uezSGSB5rOP,KG4Ns1Klr2C,ozM66An1522","Ankole","Ibanda District","Ibanda DLG","Rukiri Subcounty",-0.221839,30.409516,NA,"clinic","gov_HC"
"ozoNzzS4cZg","His Favour Clinic","arG3rmRFr7R",6,"Private Authority","Clinic",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,Dl9WvtvDs5V,a0DfYpC2Rwl,I1H4rfDIIpX,arG3rmRFr7R,ozoNzzS4cZg","North Buganda","Mukono District","Mukono DLG","Nama Subcounty",0.4051172,32.780188,1,"clinic","private"
"p0bIifvmV47","Kapeta Health Centre II","KhXTdz48N9o",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,SUvODYOcaVf,xy0M4HhjXtD,IWvCvsABM8H,KhXTdz48N9o,p0bIifvmV47","Acholi","Lamwo District","Lamwo DLG","Palabek Kal Subcounty",3.506744,32.589391,NA,"clinic","gov_HC"
"p0fJEq6m1ew","TASO Soroti","JSur8nCSsQh",6,"Private Authority","Clinic",NA,"Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,r0GhWtmPHDj,iRUvO30ij3h,cbR6Gv42342,JSur8nCSsQh,p0fJEq6m1ew","Teso","Soroti City","Soroti City Council","Soroti East Division",1.716912,33.612965,NA,"clinic","private"
"p0gQCb29YsS","AIDS Information Centre (Soroti)","YPDbkAfVW9L",6,"Private Authority","Clinic",NA,"Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,r0GhWtmPHDj,iRUvO30ij3h,cbR6Gv42342,YPDbkAfVW9L,p0gQCb29YsS","Teso","Soroti City","Soroti City Council","Soroti West Division",1.718563,33.607451,NA,"clinic","private"
"p0u0syFc26U","Brigade 403 Health Centre III","Rl44sEcQF4J",6,"UPDF","HC III",NA,"Functional","GOV",NA,"UPDF","Reporting","akV6429SUqu,jdlbNUwJiKX,EDhGji3EteB,bLbBSobCl1s,Rl44sEcQF4J,p0u0syFc26U","Karamoja","Napak District","Napak DLG","Matany Subcounty",2.4432285,34.3948617,1,"clinic","gov_HC"
"p0zA3LCR2z4","Amanang Health Centre III","mVZTGbZNOR8",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Dt6qdenPX1E,e8m9ZYMRoeR,aC0PDtoAreV,mVZTGbZNOR8,p0zA3LCR2z4","Bugisu","Bukwo District","Bukwo DLG","Amanang Subcounty",1.270472,34.729252,NA,"clinic","gov_HC"
"p1DN5s8Iw8F","Ogako Health Centre II","b24YFQUhFfF",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,SUvODYOcaVf,xy0M4HhjXtD,IWvCvsABM8H,b24YFQUhFfF,p1DN5s8Iw8F","Acholi","Lamwo District","Lamwo DLG","Padibe East Subcounty",3.463275,32.894065,NA,"clinic","gov_HC"
"p1NmVdyCLNb","Marie stops Health Centre II","X2RKivy65X6",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,yx0ieyZNF0l,ZqJ9w7mzitv,P6pJkDUQdPK,X2RKivy65X6,p1NmVdyCLNb","Bunyoro","Hoima City","Hoima City Council","Hoima West Division",1.4273554,31.3484448,1,"clinic","private"
"p1UKAe8a5WU","Child and Family Medical Clinic","LYuMx5oPsR5",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,LYuMx5oPsR5,p1UKAe8a5WU","Kampala","Kampala District","Kampala City Council","Kawempe Division",0.38267,32.566077,NA,"clinic","private"
"p1eA0ghuSyR","Omiya Pacwa Health Centre II","Lv7IX3Xxutv",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,SUvODYOcaVf,ztIyIYAzFKp,it2iwePQWDT,Lv7IX3Xxutv,p1eA0ghuSyR","Acholi","Agago District","Agago DLG","Omiyapacwa Subcounty",3.193472,33.44343,NA,"clinic","gov_HC"
"p1sZ2yYdM77","Kyakuterekera Health Centre II","WSYIQSpwPop",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,IEU0FjDAhBP,aPRNSGUR3vk,M98eBeKnZPU,WSYIQSpwPop,p1sZ2yYdM77","South Buganda","Lyantonde District","Lyantonde DLG","Kaliiro Subcounty",-0.253995,31.177752,NA,"clinic","gov_HC"
"p3Ifvi7bHDa","Rwenshama (NGO) Health Centre II","tjDQAJuamDX",6,"Private Authority","HC II",NA,"Functional","PNFP","PNFP",NA,"Reporting","akV6429SUqu,G0rlphd2tcD,tugqr4dY6wq,sfRQ45Yk0K7,tjDQAJuamDX,p3Ifvi7bHDa","Kigezi","Rukungiri District","Rukungiri DLG","Ruhinda Subcounty",-0.661574,29.908763,NA,"clinic","private"
"p3y6tUhOXnp","Buhozi Health Centre III","fYaQexh3P77",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,G0rlphd2tcD,aPhSZRinfbg,n11ULfxdXWZ,fYaQexh3P77,p3y6tUhOXnp","Kigezi","Kisoro District","Kisoro DLG","Busanza Subcounty",-1.190814,29.633654,NA,"clinic","gov_HC"
"p4DYh3x1rnz","Reproductive Health Uganda (Ketego)","LYuMx5oPsR5",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,LYuMx5oPsR5,p4DYh3x1rnz","Kampala","Kampala District","Kampala City Council","Kawempe Division",0.337548,32.582225,NA,"clinic","private"
"p4QSmjklO4k","Family Medicare Clinic","h7rS7d8M2jI",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,Jh70HJqgBFh,h7rS7d8M2jI,p4QSmjklO4k","South Buganda","Wakiso District","Nansana Municipality","Nansana Division",0.357544,32.530763,NA,"clinic","private"
"p5VSwDHxeI1","Tuku Health Centre II","ugKCZ7kJQPh",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,BD3XaQ7cQAp,bJgx6UjvyoP,cduKXXs4CH2,ugKCZ7kJQPh,p5VSwDHxeI1","West Nile","Terego District","Terego DLG","Bileafe Subcounty",3.108831,31.027454,NA,"clinic","gov_HC"
"p5uDISee6z5","Birembo Health Centre III","OZTaLjgTD2w",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,yx0ieyZNF0l,Lnewt3iIJaK,RmrgbH8x4qy,OZTaLjgTD2w,p5uDISee6z5","Bunyoro","Kakumiro District","Kakumiro DLG","Birembo Subcounty",0.916683,31.174288,NA,"clinic","gov_HC"
"p6TLE7qdXyr","Kaimese Health Centre III","ou4ERpDzITv",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,jdlbNUwJiKX,eOJUW6OGpc7,rbuzG7OEdG7,ou4ERpDzITv,p6TLE7qdXyr","Karamoja","Kaabong District","Kaabong DLG","Lolelia Subcounty",3.530057,34.046412,NA,"clinic","gov_HC"
"p6paVuBeQDA","Imc Wandegeya","LYuMx5oPsR5",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,LYuMx5oPsR5,p6paVuBeQDA","Kampala","Kampala District","Kampala City Council","Kawempe Division",0.3306959,32.5734394,1,"clinic","private"
"p90fk3qOBVE","Arisonah Medical Clinic","MmY9teDWcvb",6,"Private Authority","HC II",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,SQWtI329oDj,MmY9teDWcvb,p90fk3qOBVE","South Buganda","Wakiso District","Makindye Ssabagabo Municipality","Masajja Division",0.2325948,32.5994817,1,"clinic","private"
"pATBoZZRddT","Kaabong General Hospital","Qz23CEgrnri",6,"Local Government","General Hospital",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,jdlbNUwJiKX,eOJUW6OGpc7,rbuzG7OEdG7,Qz23CEgrnri,pATBoZZRddT","Karamoja","Kaabong District","Kaabong DLG","Kaabong Town Council",3.512735,34.132188,NA,"hospital","gov_hosp"
"pAVQjcGnvWV","Kiwalazi Health Centre II","u2qKXP2Yt49",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Wd1lV9Qdj4o,hn1AlYtF1Pu,d6fFahYDcxb,u2qKXP2Yt49,pAVQjcGnvWV","Busoga","Luuka District","Luuka DLG","Irongo Subcounty",0.741469,33.292582,NA,"clinic","gov_HC"
"pAeUhElFcXO","Wambabya Health Centre II","K9Kbf0kDcAO",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,yx0ieyZNF0l,L5WBetpBpY3,Yi3GBtrlRfw,K9Kbf0kDcAO,pAeUhElFcXO","Bunyoro","Kikuube District","Kikuube DLG","Kiziranfumbi Subcounty",1.380881,31.127915,NA,"clinic","gov_HC"
"pAsdJsJETch","Mpumudde Health Centre IV","slk9kjRjPP7",6,"Local Government","HC IV",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,Wd1lV9Qdj4o,wRApaxY2zJf,TiOnPOoYtuM,slk9kjRjPP7,pAsdJsJETch","Busoga","Jinja City","Jinja City Council","Jinja South Division",0.460008,33.212311,NA,"clinic","gov_HC"
"pBmSV8i8O4m","Kalemungole Health Centre III","q1TxlOLZPqV",6,"Local Government","HC III",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,jdlbNUwJiKX,A9kRCvmn6Co,p9swgUwWHUh,q1TxlOLZPqV,pBmSV8i8O4m","Karamoja","Moroto District","Moroto DLG","Tapac Subcounty",2.38915,34.861386,NA,"clinic","gov_HC"
"pBrduMkhHQy","Lira Kaket Health Centre II","qUDCFxUq4uw",6,"Local Government","HC II",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,SUvODYOcaVf,ztIyIYAzFKp,it2iwePQWDT,qUDCFxUq4uw,pBrduMkhHQy","Acholi","Agago District","Agago DLG","Lapono Subcounty",2.982532,33.462597,NA,"clinic","gov_HC"
"pCasaBs63nR","Mbarara Municipal Council Health Centre IV","sDCohibAWiS",6,"Local Government","HC IV",NA,"Functional","GOV",NA,"Local Government","Reporting","akV6429SUqu,F1o6qBSx783,W7kX446X8Jn,CbpAHqZrauR,sDCohibAWiS,pCasaBs63nR","Ankole","Mbarara City","Mbarara City Council","Mbarara North Division",-0.611586,30.660042,NA,"clinic","gov_HC"
"pCrTAHeI5c0","Double Cure Medical Clinic","h7rS7d8M2jI",6,"Private Authority","Clinic",NA,"Functional","PFP","PFP",NA,"Reporting","akV6429SUqu,IEU0FjDAhBP,aIahLLmtvgT,Jh70HJqgBFh,h7rS7d8M2jI,pCrTAHeI5c0","South Buganda","Wakiso District","Nansana Municipality","Nansana Division",0.3414427,32.6619185,1,"clinic","private"
"pCtAcnwh1vG","Jicca Clinic and Laboratory","LYuMx5oPsR5",6,"Private Authority","HC II",NA,"Non-Functional","PFP","PFP",NA,"Non-Reporting","akV6429SUqu,GIpyzaSuEgM,aXmBzv61LbM,R1tKznhbbIx,LYuMx5oPsR5,pCtAcnwh1vG","Kampala","Kampala District","Kampala City Council","Kawempe Division",0.331032,32.574584,NA,"clinic","private"
